,Player Name,League,Squad,Country,Position,Annualized Salary
1164,Z. Matsui,C,Mean Trolls,Giumle Lizeibon,FWMF,17260000
1165,A. Lekuru,C,Mean Trolls,Leoneku Guidisia,FWMF,9120000
1166,H. Nuraeni,C,Mean Trolls,Republic of Denand Landsa,FWMF,21140000
1167,E. Mapuranga,C,Mean Trolls,Nkasland Cronestan,GK,16180000
1168,A. Malkah,C,Mean Trolls,Esia,MF,13490000
1169,Q. Maphosa,C,Mean Trolls,Esia,MF,24670000
1170,U. Gan,C,Mean Trolls,Esia,MF,2320000
1171,U. He,C,Mean Trolls,Galamily,MF,12020000
1172,B. Zee,C,Mean Trolls,Nathuacamana,MF,21690000
1173,I. Achom,C,Mean Trolls,Esia,MFDF,10570000
1174,M. Kakaire,C,Mean Trolls,Sobianitedrucy,MFDF,32490000
1175,M. Yanti,C,Mean Trolls,Ledian,MFFW,14430000
1176,G. Odoch,C,Mean Trolls,Quewenia,MFFW,24930000
1177,K. Molina,C,Punctual Archers,Esia,DF,21150000
1178,N. Nanziri,C,Punctual Archers,Esia,DF,23120000
1179,Q. Zimba,C,Punctual Archers,Esia,DF,17870000
1180,W. Montanari,C,Punctual Archers,Esia,DF,12230000
1181,X. Mkandawire,C,Punctual Archers,Esia,DF,16260000
1182,Y. Alzahrani,C,Punctual Archers,Esia,DF,27310000
1183,X. Kawooya,C,Punctual Archers,Giumle Lizeibon,DF,21180000
1184,C. Van den Berg *,C,Punctual Archers,Redohrainbri,DFMF,29760000
1185,K. Yousef,C,Punctual Archers,Esia,FW,9840000
1186,P. Anderson,C,Punctual Archers,Esia,FW,20130000
1187,E. Mtetwa,C,Punctual Archers,Leoneku Guidisia,FW,29390000
1188,K. Jabarin,C,Punctual Archers,Manlisgamncent,FW,27210000
1189,S. Nakabugo,C,Punctual Archers,Republic of Denand Landsa,FW,23260000
1190,K. Ssenyondo,C,Punctual Archers,Esia,FWMF,13390000
1191,O. Kayongo,C,Punctual Archers,Esia,FWMF,36830000
1192,Q. Patil,C,Punctual Archers,Esia,FWMF,27030000
1193,Z. Namatovu,C,Punctual Archers,Esia,FWMF,29070000
1194,F. Sun,C,Punctual Archers,Riazbe Ryma,FWMF,16810000
1195,B. Fernandez,C,Punctual Archers,Esia,GK,14830000
1196,W. Mandizvidza,C,Punctual Archers,Esia,GK,13960000
1197,A. Popovi?,C,Punctual Archers,Esia,MF,16100000
1198,K. Anek,C,Punctual Archers,Esia,MF,21130000
1199,U. Kumakech,C,Punctual Archers,Esia,MF,2950000
1200,V. Cherop,C,Punctual Archers,Esia,MF,22060000
1201,X. Wasswa,C,Punctual Archers,Esia,MF,22510000
1202,U. Alizadeh,C,Punctual Archers,Lylimi,MFFW,29750000
1203,M. Kiiza,C,Punctual Archers,Mico,MFFW,23990000
1204,J. Nahabwe,C,Red Artichokes,Byasier Pujan,DF,14270000
1205,K. Kibuuka,C,Red Artichokes,Desaintko,DF,21740000
1206,I. Tarigan,C,Red Artichokes,Esia,DF,21670000
1207,X. Sulaiman,C,Red Artichokes,Esia,DF,23610000
1208,P. Turyatunga,C,Red Artichokes,Mico,DF,29710000
1209,L. Namande,C,Red Artichokes,Quewenia,DF,19950000
1210,C. Horvat,C,Red Artichokes,Southern Ristan,DF,23840000
1211,Z. Tanaka,C,Red Artichokes,Xikong,DF,8170000
1212,H. Boadu,C,Red Artichokes,Esia,FW,29920000
1213,J. Mazur,C,Red Artichokes,Esia,FWMF,23580000
1214,M. Neo,C,Red Artichokes,Esia,FWMF,34910000
1215,R. Nakuya,C,Red Artichokes,Tito Mia,FWMF,21420000
1216,A. Ortega,C,Red Artichokes,Zamlie Niabangthe,FWMF,26640000
1217,K. Tsui,C,Red Artichokes,Esia,GK,30170000
1218,G. Kaya,C,Red Artichokes,Esia,MF,14450000
1219,K. Walugembe,C,Red Artichokes,Esia,MF,22580000
1220,T. Ayoo,C,Red Artichokes,Esia,MF,26870000
1221,N. Sembiring,C,Red Artichokes,Giumle Lizeibon,MF,17890000
1222,U. Kajumba,C,Red Artichokes,Esia,MFDF,1770000
1223,U. Sani,C,Red Artichokes,Byasier Pujan,MFFW,28180000
1224,I. Habibi,C,Red Artichokes,Esia,MFFW,18300000
1225,U. Azizi,C,Red Artichokes,Esia,MFFW,14100000
1226,C. Thomas,C,Red Artichokes,Giumle Lizeibon,MFFW,27740000
1227,U. Katushabe,C,Red Artichokes,Ili Siaco,MFFW,27750000
1228,P. Mudimba,C,Red Artichokes,Lylimi,MFFW,24560000
1229,Q. Nantume,C,Red Artichokes,Lylimi,MFFW,13790000
1230,I. Nakityo,C,Serious Cyclones,Dosqaly,DF,14050000
1231,K. Shumba,C,Serious Cyclones,Esia,DF,22010000
1232,T. binti Osman,C,Serious Cyclones,Esia,DF,24390000
1233,U. Selima,C,Serious Cyclones,Esia,DF,14650000
1234,R. Sanz,C,Serious Cyclones,Greri Landmoslands,DF,31140000
1235,X. Pavlovi?,C,Serious Cyclones,Nganion,DF,37970000
1236,D. Nabbosa,C,Serious Cyclones,Nkasland Cronestan,DF,12340000
1237,Q. Yadav,C,Serious Cyclones,Quewenia,DF,19360000
1238,J. Kondowe,C,Serious Cyclones,Southern Ristan,DF,18990000
1239,Z. Braun,C,Serious Cyclones,Esia,DFMF,30050000
1240,F. Yan,C,Serious Cyclones,Redohrainbri,FW,36650000
1241,B. Umaru,C,Serious Cyclones,Esia,FWDF,35550000
1242,B. Nakiyemba,C,Serious Cyclones,Esia,FWMF,29580000
1243,I. Campbell,C,Serious Cyclones,Esia,FWMF,27960000
1244,V. Wolf,C,Serious Cyclones,Esia,FWMF,24970000
1245,L. Malinga,C,Serious Cyclones,People's Land of Maneau,FWMF,38470000
1246,Q. Sithole,C,Serious Cyclones,Slandsganiamayotteque,FWMF,20640000
1247,I. Permana,C,Serious Cyclones,Southern Ristan,FWMF,32350000
1248,F. Nabunya,C,Serious Cyclones,Quewenia,GK,12180000
1249,M. Zhou,C,Serious Cyclones,Quewenia,GK,24400000
1250,L. Adri,C,Serious Cyclones,Esia,MF,30120000
1251,O. Lakot,C,Serious Cyclones,Mico,MF,19330000
1252,A. Ono,C,Serious Cyclones,People's Land of Maneau,MF,21860000
1253,I. Reilly,C,Serious Cyclones,Southern Ristan,MF,26650000
1254,A. Yusuf,C,Serious Cyclones,Esia,MFFW,34380000
1255,B. Kalyango,C,Serious Cyclones,Lefghau,MFFW,39550000
1256,F. Santana,C,Silver Frogs,Dosqaly,DF,12100000
1257,T. Dietrich,C,Silver Frogs,Dosqaly,DF,17250000
1258,D. Mészáros,C,Silver Frogs,Esia,DF,21510000
1259,N. Suryani,C,Silver Frogs,Lefghau,DF,13360000
1260,F. Mawa,C,Silver Frogs,Manlisgamncent,DF,17860000
1261,W. Okeke,C,Silver Frogs,Quewenia,DF,26660000
1262,M. Nakkazi,C,Silver Frogs,Slandsganiamayotteque,DF,13620000
1263,D. Wahyudi,C,Silver Frogs,Esia,DFMF,38280000
1264,E. Lam,C,Silver Frogs,Byasier Pujan,FW,32160000
1265,O. Lombardi,C,Silver Frogs,Frenchdo Stanser,FW,16890000
1266,A. Nantege,C,Silver Frogs,Lefghau,FW,31660000
1267,I. Kyakimwa,C,Silver Frogs,Lefghau,FW,32620000
1268,F. Blanco,C,Silver Frogs,Manlisgamncent,FW,29290000
1269,I. Khalili,C,Silver Frogs,Esia,FWDF,25640000
1270,C. Wee,C,Silver Frogs,Esia,FWMF,31800000
1271,G. Kwiatkowski,C,Silver Frogs,Nkasland Cronestan,FWMF,28500000
1272,Q. Addo,C,Silver Frogs,Quewenia,FWMF,30930000
1273,S. Achen,C,Silver Frogs,Giumle Lizeibon,GK,21350000
1274,L. Msowoya,C,Silver Frogs,Southern Ristan,GK,9890000
1275,G. Foong,C,Silver Frogs,Esia,MF,24040000
1276,V. Nabukeera,C,Silver Frogs,Esia,MF,31260000
1277,K. Lawino,C,Silver Frogs,Giumle Lizeibon,MF,22440000
1278,J. Munduru,C,Silver Frogs,Varijitri Isles,MF,15440000
1279,P. Takahashi,C,Silver Frogs,Dosqaly,MFDF,20780000
1280,I. Lew,C,Silver Frogs,Esia,MFFW,25210000
1281,Z. Uy,C,Silver Frogs,Quewenia,MFFW,18400000
1282,G. Onencan,C,Spicy Gophers,Byasier Pujan,DF,33460000
1283,D. Musimenta,C,Spicy Gophers,Esia,DF,20790000
1284,D. Steiner,C,Spicy Gophers,Esia,DF,12920000
1285,M. Dufour,C,Spicy Gophers,Esia,DF,12640000
1286,N. Kiss,C,Spicy Gophers,Esia,DF,21100000
1287,E. Byekwaso,C,Spicy Gophers,Nganion,DF,24310000
1288,K. De Angelis,C,Spicy Gophers,Rosvi,DF,17420000
1289,A. Soltani,C,Spicy Gophers,Southern Ristan,DF,21670000
1290,A. Blanchard,C,Spicy Gophers,Esia,DFMF,30790000
1291,A. Mwesigwa,C,Spicy Gophers,Esia,DFMF,22540000
1292,U. Tweheyo,C,Spicy Gophers,Esia,DFMF,4770000
1293,H. Nandawula,C,Spicy Gophers,Mico,DFMF,19030000
1294,L. Bagheri,C,Spicy Gophers,Republic of Denand Landsa,FW,29290000
1295,S. Lokol,C,Spicy Gophers,Republic of Denand Landsa,FW,25760000
1296,G. Bey,C,Spicy Gophers,Xikong,FW,27360000
1297,U. Rees,C,Spicy Gophers,Dosqaly,FWMF,24390000
1298,X. Lunyolo,C,Spicy Gophers,Esia,FWMF,16250000
1299,C. Mari?,C,Spicy Gophers,Giumle Lizeibon,FWMF,30210000
1300,V. Namayanja,C,Spicy Gophers,Ledian,FWMF,22920000
1301,I. Bitton,C,Spicy Gophers,Esia,GK,11890000
1302,P. Galli,C,Spicy Gophers,Esia,GK,16910000
1303,E. Nambafu,C,Spicy Gophers,Esia,MF,14500000
1304,T. Mguni,C,Spicy Gophers,Esia,MF,24270000
1305,F. Dutta,C,Spicy Gophers,Tabhu Striary,MF,17510000
1306,G. Moradi,C,Spicy Gophers,Esia,MFFW,32110000
1307,L. Kofi,C,Spicy Gophers,Esia,MFFW,19450000
1308,V. Okongo,C,Spicy Gophers,Esia,MFFW,30990000
1309,X. De Vries,C,Spicy Gophers,Ingre,MFFW,16250000
1310,I. Nakato,C,Supreme Jaguars,Coastpa Barleslands,DF,25680000
1311,B. Sabano,C,Supreme Jaguars,Esia,DF,17870000
1312,C. Kyaligonza,C,Supreme Jaguars,Esia,DF,12140000
1313,D. Hsu,C,Supreme Jaguars,Esia,DF,6180000
1314,S. Kyobutungi,C,Supreme Jaguars,Esia,DF,19380000
1315,U. Kasande,C,Supreme Jaguars,Esia,DF,23230000
1316,X. Kurnia,C,Supreme Jaguars,Esia,DF,18430000
1317,Y. Iwasaki,C,Supreme Jaguars,Esia,DF,23870000
1318,Z. Chipeta,C,Supreme Jaguars,Esia,DF,14650000
1319,Z. Nicolas,C,Supreme Jaguars,Esia,DF,14850000
1320,I. Öztürk,C,Supreme Jaguars,Rosvi,DF,24590000
1321,I. Ssentongo,C,Supreme Jaguars,Varijitri Isles,DF,14940000
1322,A. Nantege,C,Supreme Jaguars,Lefghau,DFFW,20990000
1323,A. Akoth,C,Supreme Jaguars,Unicorporated Tiagascar,DFMF,23820000
1324,B. Liang,C,Supreme Jaguars,Byasier Pujan,FW,37570000
1325,A. Guo,C,Supreme Jaguars,Esia,FW,5300000
1326,T. Ramos,C,Supreme Jaguars,Esia,FW,30620000
1327,U. Den,C,Supreme Jaguars,Greri Landmoslands,FW,16820000
1328,D. Vanags,C,Supreme Jaguars,Ingre,FW,14260000
1329,C. Paramar,C,Supreme Jaguars,Redohrainbri,FW,5770000
1330,R. Christiansen,C,Supreme Jaguars,Slandsganiamayotteque,FW,29130000
1331,T. Sarkar,C,Supreme Jaguars,Unicorporated Tiagascar,FW,20400000
1332,D. Jansson,C,Supreme Jaguars,Biarizea,FWDF,21790000
1333,U. Tuhaise,C,Supreme Jaguars,Esia,FWDF,24240000
1334,M. Colombo,C,Supreme Jaguars,Djipines,FWMF,17250000
1335,M. Ebong,C,Supreme Jaguars,Esia,FWMF,26280000
1336,X. Seidu,C,Supreme Jaguars,Giumle Lizeibon,FWMF,24470000
1337,L. Jung,C,Supreme Jaguars,Rarita,FWMF,25770000
1338,F. Quansah,C,Supreme Jaguars,Southern Ristan,FWMF,32090000
1339,Q. Nakyeyune,C,Supreme Jaguars,Esia,GK,12260000
1340,J. Ojok,C,Supreme Jaguars,Giumle Lizeibon,GK,6670000
1341,U. Ndagire,C,Supreme Jaguars,Mico,GK,14710000
1342,D. Taaka,C,Supreme Jaguars,Esia,MF,29360000
1343,G. Waswa,C,Supreme Jaguars,Esia,MF,34600000
1344,M. Kyomugisha,C,Supreme Jaguars,Esia,MF,8060000
1345,Q. Demir,C,Supreme Jaguars,Esia,MF,11870000
1346,L. Bitton,C,Supreme Jaguars,Loco Phirema,MF,24630000
1347,G. António,C,Supreme Jaguars,Nganion,MF,9430000
1348,K. Mutero,C,Supreme Jaguars,Pierrema,MF,26870000
1349,X. Phiri,C,Supreme Jaguars,Dosqaly,MFDF,12850000
1350,J. Muianga,C,Supreme Jaguars,Biarizea,MFFW,27020000
1351,L. Kaur,C,Supreme Jaguars,Biarizea,MFFW,24690000
1352,U. Kyoshabire,C,Ultimate Dolphins,Central Democracy of Boekrainego,DF,21070000
1353,F. Baguma,C,Ultimate Dolphins,Coastpa Barleslands,DF,6750000
1354,B. Klemen?i?,C,Ultimate Dolphins,Dosqaly,DF,11280000
1355,B. Mangwiro,C,Ultimate Dolphins,Dosqaly,DF,28930000
1356,L. Mitchell,C,Ultimate Dolphins,Esia,DF,10880000
1357,T. Kowalski,C,Ultimate Dolphins,Manlisgamncent,DF,23900000
1358,Z. Nassolo,C,Ultimate Dolphins,Rarita,DF,15930000
1359,M. Schwartz,C,Ultimate Dolphins,Slandsganiamayotteque,DF,9340000
1360,G. Tamm,C,Ultimate Dolphins,Dosqaly,DFMF,13500000
1361,V. Inoue,C,Ultimate Dolphins,Giumle Lizeibon,DFMF,21960000
1362,D. Mirembe,C,Ultimate Dolphins,Nganion,DFMF,9250000
1363,B. Mpofu,C,Ultimate Dolphins,Byasier Pujan,FW,30200000
1364,W. D'amico,C,Ultimate Dolphins,Dosqaly,FW,17940000
1365,L. Mwase,C,Ultimate Dolphins,Esia,FW,15840000
1366,S. Y?lmaz,C,Ultimate Dolphins,Nkasland Cronestan,FW,32710000
1367,I. bin Yusof,C,Ultimate Dolphins,Central Namemo Laand,FWMF,29910000
1368,M. Sakai,C,Ultimate Dolphins,Dosqaly,FWMF,29110000
1369,J. Halvorsen,C,Ultimate Dolphins,Esia,FWMF,5560000
1370,L. Tu,C,Ultimate Dolphins,Esia,FWMF,32950000
1371,Y. Nartey,C,Ultimate Dolphins,Esia,FWMF,34140000
1372,H. Kelmendi,C,Ultimate Dolphins,Lefghau,FWMF,16250000
1373,B. Harahap,C,Ultimate Dolphins,Esia,GK,24780000
1374,S. Feldman,C,Ultimate Dolphins,Esia,GK,14240000
1375,U. Oola,C,Ultimate Dolphins,Dosqaly,MF,31040000
1376,G. Nisha,C,Ultimate Dolphins,Esia,MF,16000000
1377,O. Nairuba,C,Ultimate Dolphins,Esia,MF,32950000
1378,T. Astuti,C,Ultimate Dolphins,Esia,MF,39650000
1379,T. Mukwaya,C,Ultimate Dolphins,Greri Landmoslands,MF,4310000
1380,I. Nalweyiso,C,Ultimate Dolphins,Nganion,MF,24870000
1381,O. Kyomukama,C,Ultimate Longhorns,Dosqaly,DF,15870000
1382,F. Mutandwa,C,Ultimate Longhorns,Esia,DF,24500000
1383,R. Magaya,C,Ultimate Longhorns,Esia,DF,24380000
1384,W. Longwe,C,Ultimate Longhorns,Giumle Lizeibon,DF,15810000
1385,K. Marufu,C,Ultimate Longhorns,Imaar Vircoand,DF,27530000
1386,B. Abalo,C,Ultimate Longhorns,Lefghau,DF,10390000
1387,F. Asare,C,Ultimate Longhorns,Reugha,DF,25850000
1388,J. Namale,C,Ultimate Longhorns,Rosvi,DF,33480000
1389,Y. Romano,C,Ultimate Longhorns,Slandsganiamayotteque,DF,15440000
1390,D. Amongi,C,Ultimate Longhorns,Lylimi,DFMF,7980000
1391,J. Anguko,C,Ultimate Longhorns,Quewenia,DFMF,29560000
1392,U. Duval,C,Ultimate Longhorns,Byasier Pujan,FW,25150000
1393,K. Nasution,C,Ultimate Longhorns,Greri Landmoslands,FW,33080000
1394,Q. Khumalo,C,Ultimate Longhorns,Esia,FWDF,23650000
1395,F. Claes,C,Ultimate Longhorns,Rosvi,FWMF,29780000
1396,I. Nassiwa,C,Ultimate Longhorns,Esia,GK,17890000
1397,T. Obong,C,Ultimate Longhorns,Esia,GK,11230000
1398,I. Kyalisiima,C,Ultimate Longhorns,Esia,MF,21970000
1399,Q. Ow,C,Ultimate Longhorns,Quewenia,MF,25170000
1400,H. Marroquín,C,Ultimate Longhorns,Giumle Lizeibon,MFDF,28120000
1401,K. Cheung,C,Ultimate Longhorns,Biarizea,MFFW,27990000
1402,O. Arinaitwe,C,Ultimate Longhorns,Central Republic of Boekrainego,MFFW,25110000
1403,C. Mugabirwe,C,Ultimate Longhorns,Esia,MFFW,33740000
1404,F. Nakimuli,C,Ultimate Longhorns,Esia,MFFW,33020000
1405,C. Asadi,C,Ultimate Longhorns,Lylimi,MFFW,27240000
1406,S. Sabano,C,Weak Chargers,Danan Seekeeling,DF,4430000
1407,A. Aceng,C,Weak Chargers,Esia,DF,15610000
1408,C. Namugga,C,Weak Chargers,Esia,DF,20530000
1409,H. Weber,C,Weak Chargers,Esia,DF,23690000
1410,J. Okullo,C,Weak Chargers,Esia,DF,28370000
1411,A. Al-Ghamdi,C,Weak Chargers,Ledian,DF,12110000
1412,L. Oroma,C,Weak Chargers,Southern Ristan,DF,16730000
1413,T. Mlalazi,C,Weak Chargers,Byasier Pujan,DFMF,21360000
1414,D. Nabutono,C,Weak Chargers,Esia,DFMF,33330000
1415,H. Asaba,C,Weak Chargers,Esia,DFMF,15290000
1416,O. Sánchez,C,Weak Chargers,Esia,DFMF,25500000
1417,I. Ly,C,Weak Chargers,Esia,FW,22170000
1418,K. Stern,C,Weak Chargers,Esia,FW,8700000
1419,Q. Virtanen,C,Weak Chargers,Nkasland Cronestan,FW,26160000
1420,H. Nagy,C,Weak Chargers,Western Niasland,FW,23570000
1421,Z. Möller,C,Weak Chargers,Central Republic of Boekrainego,FWDF,17490000
1422,F. Schäfer,C,Weak Chargers,Rosvi,FWDF,34970000
1423,P. Nyondo,C,Weak Chargers,Byasier Pujan,FWMF,18510000
1424,U. Tkachenko,C,Weak Chargers,Byasier Pujan,FWMF,23050000
1425,Z. Mayr,C,Weak Chargers,Lefghau,FWMF,33660000
1426,H. Driscoll,C,Weak Chargers,Southern Ristan,FWMF,32520000
1427,E. Kaddu,C,Weak Chargers,Esia,GK,16980000
1428,P. Wan,C,Weak Chargers,Redohrainbri,GK,19610000
1429,L. Mponda,C,Weak Chargers,Dosqaly,MF,24010000
1430,S. Tenywa,C,Weak Chargers,Dosqaly,MF,26800000
1431,G. Kaya,C,Weak Chargers,Esia,MF,12850000
1432,K. Mugabi,C,Weak Chargers,Esia,MF,5620000
1433,L. Oláh,C,Weak Chargers,Esia,MF,14920000
1434,V. Owusu,C,Weak Chargers,Esia,MF,19700000
1435,L. Rahimi,C,Weak Chargers,Galamily,MF,29080000
1436,G. O'Brien,C,Weak Chargers,Imaar Vircoand,MF,20060000
1437,U. Colin,C,Weak Chargers,Esia,MFDF,26440000
1438,A. Chelimo,C,White Firebirds,Dosqaly,DF,21760000
1439,W. Aubert,C,White Firebirds,Dosqaly,DF,23320000
1440,T. Hermawan,C,White Firebirds,Esia,DF,22820000
1441,U. Adjei,C,White Firebirds,Esia,DF,28580000
1442,H. Yong,C,White Firebirds,New Uwi,DF,15520000
1443,Y. Thungu,C,White Firebirds,Rarita,DF,26070000
1444,K. Amoit,C,White Firebirds,Esia,DFFW,11940000
1445,R. Zamani,C,White Firebirds,Giumle Lizeibon,DFFW,31490000
1446,E. Hor,C,White Firebirds,Nganion,DFFW,19890000
1447,S. Jalali,C,White Firebirds,Esia,DFMF,15910000
1448,W. Zarei,C,White Firebirds,Slandsganiamayotteque,DFMF,15320000
1449,H. Sat?,C,White Firebirds,Byasier Pujan,FW,29600000
1450,X. James,C,White Firebirds,Mico,FW,35250000
1451,Q. Oren,C,White Firebirds,Redohrainbri,FW,27730000
1452,Z. Eshun,C,White Firebirds,Dosqaly,FWMF,27410000
1453,J. Sharon,C,White Firebirds,Landli Blicporlip,FWMF,28600000
1454,P. Uddin,C,White Firebirds,Xikong,FWMF,27520000
1455,E. Tushemereirwe,C,White Firebirds,New Uwi,GK,14770000
1456,G. Aloyo,C,White Firebirds,Nganion,GK,18190000
1457,W. Isah,C,White Firebirds,Giumle Lizeibon,MF,36100000
1458,C. Fuentes,C,White Firebirds,Saintu,MF,37500000
1459,I. Diallo,C,White Firebirds,Reugha,MFDF,23550000
1460,X. Namuyanja,C,White Firebirds,Esia,MFFW,28510000
1461,X. Natamba,C,White Firebirds,Esia,MFFW,3540000
1462,J. Pedro,C,White Firebirds,Nganion,MFFW,36520000
1463,E. Musisi,C,Wicked Gentlefolk,Esia,DF,20640000
1464,M. Addai,C,Wicked Gentlefolk,Esia,DF,23720000
1465,X. Nyaketcho,C,Wicked Gentlefolk,Esia,DF,16430000
1466,C. Byrne,C,Wicked Gentlefolk,Ingre,DF,15980000
1467,L. Mensah,C,Wicked Gentlefolk,Manlisgamncent,DF,14330000
1468,W. Chue,C,Wicked Gentlefolk,Nkasland Cronestan,DF,4950000
1469,B. Nambuya,C,Wicked Gentlefolk,Dosqaly,DFFW,22840000
1470,H. Jaber,C,Wicked Gentlefolk,Eastern Niasland,DFFW,9340000
1471,G. Oduro,C,Wicked Gentlefolk,Esia,DFFW,20770000
1472,V. Roger,C,Wicked Gentlefolk,Esia,DFFW,28990000
1473,I. Romano,C,Wicked Gentlefolk,Iverde,DFFW,15430000
1474,D. Ortíz,C,Wicked Gentlefolk,Lenia Gerdanho,DFFW,36690000
1475,Z. Vilanculos,C,Wicked Gentlefolk,Esia,DFMF,22970000
1476,A. Al-Qahtani,C,Wicked Gentlefolk,Byasier Pujan,FW,16610000
1477,A. Azmi,C,Wicked Gentlefolk,Giumle Lizeibon,FW,28890000
1478,N. Almeida,C,Wicked Gentlefolk,Imaar Vircoand,FWDF,24890000
1479,C. Lim,C,Wicked Gentlefolk,Biarizea,FWMF,27450000
1480,I. Moses,C,Wicked Gentlefolk,Esia,FWMF,27600000
1481,P. Namono,C,Wicked Gentlefolk,Esia,FWMF,32630000
1482,X. Lopez,C,Wicked Gentlefolk,Esia,FWMF,34500000
1483,B. Koskinen,C,Wicked Gentlefolk,Esia,GK,16470000
1484,F. Yaakv,C,Wicked Gentlefolk,Quewenia,GK,24620000
1485,X. Alanazi,C,Wicked Gentlefolk,Dosqaly,MF,8940000
1486,A. Goossens,C,Wicked Gentlefolk,Esia,MF,1310000
1487,W. Arifin,C,Wicked Gentlefolk,Esia,MF,7070000
1488,H. Miyazaki,C,Wicked Gentlefolk,Lylimi,MF,29660000
1489,J. Gou,C,Wicked Gentlefolk,Southern Ristan,MF,28820000
1490,J. Hui,C,Wicked Gentlefolk,Esia,MFFW,31320000
1491,O. K?rkli?š,C,Wicked Gentlefolk,Esia,MFFW,24480000
1492,S. Musoki,D,Coy Catamarans,Central Diasongo,DF,30900000
1493,D. Brunner,D,Coy Catamarans,Greri Landmoslands,DF,30270000
1494,I. Leibowitz,D,Coy Catamarans,Imaar Vircoand,DF,19710000
1495,K. Y?ld?z,D,Coy Catamarans,Nkasland Cronestan,DF,36570000
1496,C. Musubika,D,Coy Catamarans,Saintu,DF,15420000
1497,A. Nekesa,D,Coy Catamarans,Sobianitedrucy,DF,17480000
1498,H. Arab,D,Coy Catamarans,Sobianitedrucy,DF,22730000
1499,L. Kyambadde,D,Coy Catamarans,Sobianitedrucy,DF,12770000
1500,O. Rácz,D,Coy Catamarans,Sobianitedrucy,DF,16990000
1501,S. Ningsih,D,Coy Catamarans,Sobianitedrucy,DF,15660000
1502,S. Chu,D,Coy Catamarans,Republic of Denand Landsa,FW,28580000
1503,G. Sserugo,D,Coy Catamarans,Sobianitedrucy,FW,22160000
1504,C. Haruna,D,Coy Catamarans,Tucamna,FW,16290000
1505,X. Kabugho,D,Coy Catamarans,Cabral Retrea,FWMF,13470000
1506,Z. Shaikh,D,Coy Catamarans,Dosqaly,FWMF,27080000
1507,G. Mar,D,Coy Catamarans,Pierrema,FWMF,25890000
1508,B. K?l?ç,D,Coy Catamarans,Sobianitedrucy,GK,18600000
1509,F. Jansen,D,Coy Catamarans,Sobianitedrucy,GK,20480000
1510,K. Kanyesigye,D,Coy Catamarans,Sobianitedrucy,GK,7020000
1511,S. Umaru,D,Coy Catamarans,Khstanchi Reabra,MF,32300000
1512,E. Kutosi,D,Coy Catamarans,Lefghau,MF,20860000
1513,A. Nakagawa,D,Coy Catamarans,Manlisgamncent,MF,20000000
1514,U. Ocan,D,Coy Catamarans,Rosvi,MF,25710000
1515,C. Go,D,Coy Catamarans,Sobianitedrucy,MF,33970000
1516,G. Sala,D,Coy Catamarans,Sobianitedrucy,MF,21430000
1517,H. Kisembo,D,Coy Catamarans,Sobianitedrucy,MF,16100000
1518,Y. Ugwu,D,Coy Catamarans,Sobianitedrucy,MF,29300000
1519,A. Zulu,D,Coy Catamarans,Sobianitedrucy,MFDF,26790000
1520,B. Teh,D,Coy Catamarans,Sobianitedrucy,MFDF,29140000
1521,D. Andersson,D,Coy Catamarans,Lefghau,MFFW,30930000
1522,P. Mahmoudi,D,Coy Catamarans,Northern Namemo Laand,MFFW,12530000
1523,X. Tambala,D,Coy Sunbirds,Dosqaly,DF,15610000
1524,F. Rácz,D,Coy Sunbirds,Greri Landmoslands,DF,10920000
1525,P. Narvaez,D,Coy Sunbirds,Imaar Vircoand,DF,16980000
1526,G. Miyasaki,D,Coy Sunbirds,Ingre,DF,8960000
1527,E. Manhica,D,Coy Sunbirds,Moaithe,DF,22320000
1528,X. Ssenyonjo,D,Coy Sunbirds,New Uwi,DF,17240000
1529,H. Young,D,Coy Sunbirds,Sobianitedrucy,DF,16540000
1530,I. Janssens,D,Coy Sunbirds,Sobianitedrucy,DF,22030000
1531,J. Otoo,D,Coy Sunbirds,Sobianitedrucy,DF,6960000
1532,O. Ahamad,D,Coy Sunbirds,Sobianitedrucy,DF,15720000
1533,T. Okoro,D,Coy Sunbirds,Sobianitedrucy,DF,26580000
1534,W. Ongom,D,Coy Sunbirds,Sobianitedrucy,DF,10320000
1535,E. Wabwire,D,Coy Sunbirds,Southern Ristan,DF,16360000
1536,Q. Chunga,D,Coy Sunbirds,Southern Ristan,DF,11500000
1537,S. Owor,D,Coy Sunbirds,Xikong,DF,27580000
1538,S. Barry,D,Coy Sunbirds,Zamlie Niabangthe,DF,19640000
1539,U. Molla,D,Coy Sunbirds,Central Diasongo,FW,21250000
1540,N. Katusabe,D,Coy Sunbirds,Mico,FW,30850000
1541,I. Zia,D,Coy Sunbirds,Sobianitedrucy,FW,26110000
1542,L. Muñoz,D,Coy Sunbirds,Sobianitedrucy,FW,6700000
1543,N. Magombo,D,Coy Sunbirds,Sobianitedrucy,FW,24880000
1544,N. Twesigye,D,Coy Sunbirds,Sobianitedrucy,FW,30880000
1545,B. Mpofu,D,Coy Sunbirds,Byasier Pujan,FWMF,17890000
1546,R. Lau,D,Coy Sunbirds,Cabral Retrea,FWMF,25530000
1547,X. Tembe,D,Coy Sunbirds,Cabral Retrea,FWMF,29470000
1548,R. Saad,D,Coy Sunbirds,Central Diasongo,FWMF,25740000
1549,G. Lubis,D,Coy Sunbirds,Dosqaly,FWMF,17470000
