,Player,Salary0,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9
7488,h.salah,32588000,32698000,32816000,32766000,32781000,32890000,32821000,33046000,33073000,33090000
7489,h.hansen,26198000,26243000,26350000,26375000,26378000,26586000,26467000,26608000,26712000,26683000
7490,n.muhammadu,15661000,15635000,15749000,15753000,15871000,15936000,15965000,16072000,16151000,16215000
7491,s.mussa,13466000,13493000,13606000,13701000,13733000,13692000,13851000,13831000,13845000,13964000
7492,l.razaie,15505000,15542000,15663000,15675000,15650000,15681000,15684000,15670000,15804000,15812000
7493,b.sah,17365000,17304000,17447000,17495000,17480000,17516000,17606000,17617000,17782000,17761000
7494,i.mwase,23009000,23123000,23100000,23096000,23180000,23120000,23181000,23205000,23250000,23313000
7495,w.lotfi,27244000,27339000,27355000,27466000,27545000,27597000,27697000,27714000,27696000,27812000
7496,b.gondo,28252000,28271000,28307000,28348000,28357000,28384000,28445000,28476000,28549000,28627000
7497,y.hen,25562000,25629000,25745000,25797000,25833000,25830000,25890000,25897000,25849000,26058000
7498,c.arineitwe,28604000,28523000,28597000,28700000,28611000,28693000,28733000,28780000,28818000,28882000
7499,b.putra,35888000,35972000,36054000,36136000,36157000,36329000,36232000,36268000,36311000,36332000
7500,g.frimpong,28242000,28294000,28371000,28456000,28527000,28560000,28616000,28579000,28692000,28863000
7501,t.bhebhe,27115000,27138000,27135000,27192000,27155000,27240000,27304000,27325000,27414000,27392000
7502,c.kova,33714000,33799000,33902000,34075000,33941000,34107000,34063000,34105000,34209000,34276000
7503,c.negri,27494000,27419000,27477000,27606000,27585000,27727000,27798000,27906000,27821000,27878000
7504,w.aciro,4332000,4432000,4327000,4524000,4510000,4650000,4737000,4828000,4819000,4734000
7505,b.bintiothman,17882000,18013000,17959000,18080000,18124000,18287000,18251000,18337000,18320000,18432000
7506,f.tumuheirwe,22702000,22759000,22924000,22965000,23008000,23056000,23149000,23130000,23252000,23270000
7507,n.atai,32744000,32894000,32911000,32994000,33049000,33183000,33171000,33170000,33168000,33261000
7508,a.kimura,11240000,11285000,11297000,11367000,11436000,11486000,11512000,11570000,11683000,11760000
7509,e.atim,27644000,27684000,27660000,27679000,27689000,27847000,27816000,27922000,28007000,27947000
7510,f.yusuf,4018000,4075000,4190000,4190000,4277000,4373000,4451000,4559000,4548000,4611000
7511,l.vanags,20472000,20563000,20521000,20584000,20610000,20682000,20763000,20830000,20881000,20959000
7512,m.namiiro,4106000,4159000,4225000,4208000,4367000,4386000,4389000,4452000,4454000,4595000
7513,v.lahtinen,29191000,29264000,29356000,29309000,29324000,29416000,29529000,29650000,29663000,29723000
7514,v.macuacua,20861000,21003000,21049000,21127000,21160000,21297000,21303000,21392000,21421000,21415000
7515,f.hang,20456000,20504000,20585000,20669000,20650000,20762000,20746000,20907000,20857000,20974000
7516,p.nakyanzi,16349000,16439000,16544000,16602000,16626000,16681000,16729000,16852000,16846000,16969000
7517,z.kebirungi,20334000,20265000,20351000,20313000,20353000,20480000,20500000,20550000,20549000,20646000
7518,q.acen,11253000,11357000,11302000,11559000,11478000,11477000,11649000,11643000,11664000,11702000
7519,b.binabdrahman,21962000,22027000,21951000,22013000,22106000,22152000,22273000,22236000,22394000,22464000
7520,s.soon,8520000,8553000,8586000,8593000,8494000,8672000,8666000,8822000,8694000,8856000
7521,j.soares,14705000,14644000,14781000,14734000,14900000,14838000,14917000,15046000,14987000,15080000
7522,a.patal,32533000,32501000,32646000,32631000,32721000,32808000,32754000,32805000,32876000,32897000
7523,b.muduwa,14916000,14887000,15063000,15035000,15173000,15156000,15174000,15287000,15303000,15280000
7524,e.binmohamed,20470000,20481000,20508000,20626000,20604000,20577000,20598000,20600000,20651000,20741000
7525,l.namaganda,10818000,10799000,10937000,10899000,10927000,11076000,10992000,11107000,11126000,11095000
7526,h.teo,20941000,21005000,20981000,21129000,21119000,21164000,21261000,21365000,21354000,21443000
7527,i.conte,16818000,16835000,16952000,16925000,17007000,17059000,17158000,17213000,17254000,17387000
7528,l.mandala,22820000,22782000,22833000,22950000,22870000,22936000,22968000,22980000,23082000,22944000
7529,o.namusoke,40263000,40374000,40442000,40480000,40500000,40572000,40530000,40584000,40623000,40673000
7530,g.ibraimo,33755000,33905000,33868000,34011000,34042000,34108000,34195000,34154000,34226000,34344000
7531,b.mayer,29818000,29891000,29840000,29898000,30036000,30034000,30175000,30183000,30330000,30354000
7532,f.meier,28720000,28841000,28898000,28917000,29060000,29046000,29131000,29187000,29198000,29250000
7533,n.dutta,21403000,21539000,21588000,21566000,21727000,21768000,21705000,21851000,21941000,22014000
7534,w.nakato,11606000,11664000,11689000,11820000,11793000,11914000,11972000,11950000,11954000,12161000
7535,b.nakandi,28950000,28923000,28987000,29039000,29060000,29121000,29207000,29252000,29334000,29339000
7536,a.nanjala,8757000,8911000,8816000,8998000,8915000,8941000,8946000,9086000,9181000,9259000
7537,q.abo,17956000,18081000,18058000,18012000,18088000,18150000,18140000,18147000,18237000,18338000
7538,c.haas,26833000,26988000,27043000,27003000,27118000,27091000,27143000,27157000,27211000,27248000
7539,y.rodriguez,12622000,12714000,12685000,12810000,12874000,12918000,12969000,13000000,13048000,13107000
7540,b.savolainen,26471000,26558000,26552000,26697000,26806000,26831000,26859000,26865000,26962000,26943000
7541,z.kiirya,25798000,25848000,25784000,25974000,26022000,26031000,26133000,26225000,26298000,26306000
7542,s.candiru,28399000,28452000,28578000,28510000,28560000,28570000,28693000,28793000,28803000,28915000
7543,u.mayer,26350000,26295000,26413000,26516000,26533000,26631000,26607000,26713000,26783000,26836000
7544,i.franke,16135000,16391000,16357000,16389000,16454000,16491000,16497000,16523000,16469000,16596000
7545,i.paswan,11394000,11371000,11478000,11531000,11686000,11646000,11648000,11697000,11808000,11769000
7546,l.karungi,21877000,21977000,22138000,22091000,22152000,22237000,22249000,22239000,22356000,22479000
7547,h.ayaa,15042000,15130000,15208000,15206000,15140000,15205000,15357000,15363000,15351000,15425000
7548,z.kebirungi,32396000,32497000,32537000,32591000,32528000,32571000,32696000,32766000,32749000,32884000
7549,e.amanya,31937000,31944000,31975000,32146000,32033000,32123000,32169000,32249000,32219000,32268000
7550,f.gatti,14944000,15008000,14973000,15076000,15186000,15230000,15181000,15355000,15348000,15401000
7551,k.nakakande,14278000,14329000,14377000,14427000,14337000,14411000,14406000,14630000,14624000,14540000
7552,y.akiror,19927000,20064000,20064000,20139000,20184000,20240000,20236000,20230000,20405000,20407000
7553,b.quaye,27419000,27504000,27486000,27587000,27628000,27677000,27784000,27912000,27814000,27905000
7554,i.goh,14586000,14630000,14641000,14694000,14897000,14950000,14981000,14978000,15078000,15127000
7555,p.mlotshwa,22770000,22728000,22850000,22853000,22801000,22904000,22937000,22988000,23086000,23128000
7556,g.caputo,20129000,20172000,20193000,20233000,20269000,20237000,20386000,20344000,20325000,20463000
7557,d.sorrentino,13164000,13107000,13255000,13270000,13246000,13336000,13493000,13472000,13567000,13603000
7558,g.lutaaya,32767000,32905000,32934000,32902000,32941000,32994000,33117000,33078000,33228000,33261000
7559,a.anwar,24516000,24611000,24687000,24712000,24688000,24739000,24861000,24890000,24933000,24974000
7560,j.kyasimire,27308000,27337000,27389000,27445000,27526000,27494000,27484000,27576000,27647000,27647000
7561,x.kanyunyuzi,13224000,13246000,13263000,13358000,13433000,13443000,13483000,13495000,13610000,13603000
7562,a.dekker,28910000,28998000,28983000,29077000,29094000,29181000,29243000,29249000,29235000,29265000
7563,t.kyogabirwe,31470000,31546000,31571000,31641000,31706000,31837000,31806000,31839000,31922000,32048000
7564,w.soltani,17046000,17106000,17207000,17266000,17327000,17446000,17518000,17461000,17533000,17540000
7565,c.fumo,17970000,17980000,18174000,18086000,18121000,18191000,18283000,18348000,18312000,18332000
7566,g.szymaski,7812000,7895000,8044000,8099000,8021000,8103000,8124000,8067000,8157000,8245000
7567,j.hasahya,3985000,4004000,4013000,4157000,4086000,4161000,4299000,4317000,4386000,4389000
7568,i.gajdos,20362000,20532000,20544000,20662000,20610000,20662000,20759000,20774000,20863000,20905000
7569,a.nanjala,17186000,17177000,17243000,17381000,17363000,17434000,17427000,17492000,17595000,17630000
7570,i.gumede,33235000,33361000,33418000,33462000,33496000,33476000,33487000,33678000,33738000,33792000
7571,a.radu,32387000,32355000,32430000,32395000,32508000,32687000,32656000,32703000,32747000,32785000
7572,z.wu,11347000,11422000,11417000,11526000,11639000,11564000,11645000,11734000,11813000,11794000
7573,m.atuhaire,34581000,34574000,34709000,34711000,34641000,34820000,34851000,34957000,34883000,35073000
7574,r.ishii,22057000,22035000,22118000,22156000,22178000,22197000,22275000,22352000,22352000,22335000
7575,v.olanya,12054000,12090000,12167000,12139000,12231000,12263000,12323000,12341000,12276000,12347000
7576,d.amanyire,16754000,16808000,16919000,16988000,16956000,17025000,17116000,17116000,17237000,17297000
7577,d.deli,26725000,26859000,26955000,27005000,26990000,27104000,27085000,27156000,27127000,27226000
7578,p.tzur,11377000,11434000,11455000,11575000,11526000,11629000,11580000,11649000,11747000,11797000
7579,r.song,31375000,31463000,31509000,31563000,31618000,31595000,31781000,31831000,31803000,31985000
7580,s.kamoga,17536000,17656000,17615000,17733000,17715000,17782000,17745000,17819000,17981000,17951000
7581,z.testa,12877000,12799000,12877000,12934000,12945000,13020000,13104000,13183000,13177000,13214000
7582,b.maruyama,10505000,10596000,10603000,10701000,10828000,10826000,10955000,10817000,10867000,10904000
7583,m.rashid,15057000,15050000,15053000,15146000,15151000,15198000,15199000,15352000,15337000,15514000
7584,e.gayakwad,19870000,19863000,20075000,20043000,20178000,20154000,20265000,20373000,20369000,20422000
7585,f.oyama,10809000,10780000,10796000,10993000,10974000,10978000,11203000,11213000,11294000,11336000
7586,e.munduru,23950000,23934000,23893000,23913000,23989000,23975000,24014000,24056000,24101000,24182000
7587,b.phillips,11061000,11042000,11135000,11196000,11235000,11270000,11369000,11431000,11420000,11562000
7588,f.akwero,15170000,15194000,15340000,15277000,15313000,15452000,15416000,15416000,15547000,15604000
7589,j.koval,35774000,35749000,35768000,35895000,35877000,35878000,35960000,35984000,35996000,36032000
7590,a.berkowitz,10952000,10992000,11150000,11174000,11234000,11198000,11255000,11299000,11367000,11402000
7591,y.cheu,18238000,18163000,18315000,18315000,18359000,18456000,18504000,18641000,18618000,18763000
7592,c.chand,36749000,36845000,36899000,36953000,37076000,37043000,37054000,37078000,37223000,37358000
7593,z.griffiths,33123000,33140000,33187000,33218000,33330000,33382000,33418000,33494000,33492000,33610000
7594,j.dubois,29283000,29259000,29348000,29392000,29528000,29476000,29568000,29655000,29628000,29624000
7595,w.cheang,16360000,16421000,16408000,16437000,16474000,16523000,16632000,16796000,16705000,16887000
7596,d.sigauke,24068000,24140000,24236000,24352000,24352000,24289000,24339000,24497000,24420000,24549000
7597,e.hasahya,9525000,9570000,9625000,9589000,9657000,9784000,9729000,9919000,9869000,9884000
7598,u.guillot,21639000,21707000,21700000,21839000,21824000,21991000,22035000,22113000,22121000,22212000
7599,j.mubangizi,21598000,21712000,21776000,21722000,21700000,21767000,21851000,21804000,21848000,21866000
7600,s.musoki,15011000,15069000,15085000,15129000,15255000,15316000,15406000,15389000,15416000,15390000
7601,v.kaneko,12743000,12817000,12837000,12948000,12952000,13146000,13181000,13123000,13242000,13359000
7602,d.namayanja,14587000,14559000,14656000,14732000,14849000,14872000,14950000,15034000,15130000,15217000
7603,u.mansour,43540000,43582000,43608000,43687000,43746000,43799000,43766000,43961000,43842000,43929000
7604,h.byamugisha,27954000,27933000,27993000,28047000,28101000,28134000,28042000,28129000,28286000,28293000
7605,g.neumbe,24178000,24246000,24317000,24371000,24462000,24525000,24553000,24502000,24541000,24677000
7606,i.mutabazi,19399000,19415000,19506000,19538000,19598000,19644000,19746000,19748000,19848000,19877000
7607,o.juarez,23261000,23224000,23329000,23473000,23525000,23464000,23470000,23622000,23628000,23733000
7608,x.nakong,37089000,37103000,37142000,37167000,37249000,37291000,37404000,37364000,37384000,37428000
7609,m.rojas,8090000,8199000,8162000,8269000,8301000,8270000,8320000,8442000,8464000,8484000
7610,s.sanchez,22036000,22033000,22045000,22090000,22232000,22251000,22297000,22332000,22381000,22461000
7611,b.kiyimba,16630000,16861000,16771000,16921000,16949000,17071000,17067000,17142000,17186000,17199000
7612,e.zacarias,11862000,11979000,12044000,11958000,12075000,12150000,12176000,12229000,12363000,12442000
7613,l.novak,17675000,17646000,17717000,17700000,17835000,17875000,17913000,18039000,17997000,18133000
7614,m.nyamahunge,16632000,16717000,16772000,16748000,16878000,16885000,16868000,16867000,17055000,17007000
7615,l.ocokoru,18674000,18830000,18955000,18877000,18995000,19079000,19110000,19121000,19204000,19380000
7616,v.guillaume,21449000,21465000,21490000,21631000,21627000,21767000,21747000,21831000,21917000,21911000
7617,d.mattila,27677000,27742000,27763000,27834000,28023000,28019000,28109000,28085000,28076000,28155000
7618,d.roussel,28296000,28313000,28333000,28397000,28441000,28480000,28641000,28628000,28567000,28625000
7619,u.chavez,38293000,38442000,38406000,38412000,38444000,38564000,38609000,38674000,38830000,38856000
7620,f.ndou,29199000,29222000,29298000,29292000,29357000,29411000,29514000,29663000,29739000,29800000
7621,b.kansiime,25795000,25951000,26004000,25928000,26062000,26127000,26149000,26113000,26140000,26296000
7622,l.mandala,27097000,27175000,27125000,27170000,27264000,27255000,27278000,27414000,27477000,27554000
7623,j.maeda,17611000,17650000,17731000,17842000,17874000,18039000,18044000,18126000,18119000,18216000
7624,o.suzuki,13906000,13859000,13947000,13991000,14098000,14116000,14171000,14128000,14127000,14242000
7625,r.uchida,27759000,27865000,27849000,27914000,27888000,28059000,28130000,28123000,28116000,28280000
7626,c.sulaiman,25362000,25385000,25532000,25606000,25648000,25752000,25833000,25852000,25898000,25963000
7627,h.jansson,36686000,36712000,36906000,36795000,36809000,36989000,37056000,37127000,37177000,37193000
7628,a.barbieri,39670000,39849000,39919000,39968000,39983000,40027000,40135000,40118000,40038000,40169000
7629,d.siregar,11086000,11099000,11145000,11182000,11229000,11357000,11332000,11469000,11506000,11640000
7630,g.perez,37133000,37128000,37316000,37270000,37367000,37464000,37481000,37474000,37494000,37670000
7631,k.ochen,34093000,34252000,34430000,34334000,34526000,34522000,34559000,34644000,34745000,34686000
7632,l.ricci,35615000,35706000,35803000,35891000,35961000,36049000,36108000,36097000,36177000,36301000
7633,o.oketcho,16546000,16597000,16654000,16676000,16829000,16774000,16829000,16877000,17000000,17093000
7634,v.mugala,16226000,16192000,16221000,16305000,16320000,16341000,16484000,16550000,16595000,16634000
7635,l.fung,25855000,25963000,25993000,26028000,26017000,26147000,26171000,26180000,26180000,26257000
7636,v.rubio,14628000,14618000,14700000,14843000,14811000,14799000,14876000,15005000,15089000,15162000
7637,d.fischer,5860000,5898000,5929000,6031000,6005000,6159000,6207000,6296000,6287000,6330000
7638,w.sardar,25560000,25682000,25672000,25836000,25818000,25889000,25997000,26001000,26068000,26156000
7639,r.najafi,24490000,24555000,24593000,24622000,24709000,24723000,24776000,24857000,24862000,24932000
7640,b.mtonga,22308000,22217000,22324000,22280000,22403000,22390000,22465000,22516000,22566000,22552000
7641,c.ajidiru,14661000,14682000,14703000,14801000,14893000,14859000,14952000,14972000,15061000,15053000
7642,h.oravec,14503000,14483000,14529000,14601000,14621000,14661000,14663000,14780000,14840000,14816000
7643,z.nakiwala,38008000,38043000,38056000,38028000,38074000,38251000,38186000,38321000,38345000,38389000
7644,g.eng,25246000,25216000,25305000,25398000,25415000,25397000,25445000,25417000,25628000,25670000
7645,k.kravchenko,33787000,33816000,33863000,33999000,34044000,34047000,34053000,34151000,34119000,34244000
7646,q.konig,27105000,27226000,27236000,27407000,27455000,27396000,27402000,27495000,27528000,27651000
7647,b.kaonga,22028000,22077000,22070000,22113000,22233000,22265000,22317000,22381000,22392000,22536000
7648,z.johansen,14592000,14603000,14635000,14713000,14699000,14798000,14763000,14804000,14871000,15006000
7649,w.mahato,11240000,11175000,11275000,11243000,11242000,11322000,11384000,11510000,11504000,11544000
7650,d.magala,21116000,21250000,21311000,21339000,21506000,21553000,21583000,21551000,21704000,21808000
7651,i.benedetti,15456000,15546000,15681000,15741000,15775000,15830000,15921000,15878000,15852000,15954000
7652,f.binzakaria,18549000,18510000,18608000,18582000,18756000,18748000,18898000,18909000,18914000,18992000
7653,k.ferrari,24127000,24175000,24226000,24202000,24288000,24361000,24396000,24550000,24519000,24570000
7654,c.roux,27140000,27206000,27278000,27185000,27288000,27320000,27331000,27433000,27494000,27610000
7655,d.ngo,27893000,27969000,28124000,28131000,28165000,28175000,28259000,28331000,28254000,28370000
7656,n.turyasingura,24609000,24675000,24673000,24803000,24868000,24855000,24789000,24892000,24980000,24995000
7657,o.mohammad,26198000,26227000,26324000,26421000,26415000,26500000,26450000,26507000,26531000,26576000
7658,r.tsao,24089000,24106000,24100000,24171000,24255000,24260000,24277000,24279000,24390000,24380000
7659,d.valentini,12468000,12664000,12769000,12783000,12874000,12905000,13069000,13131000,13174000,13179000
7660,i.ochola,21042000,21220000,21149000,21247000,21373000,21452000,21402000,21431000,21461000,21498000
7661,k.kastelic,19223000,19224000,19381000,19315000,19478000,19407000,19520000,19592000,19763000,19818000
7662,l.bogere,19498000,19584000,19703000,19682000,19788000,19790000,19912000,19885000,19967000,20056000
7663,m.twinomugisha,15000000,15064000,15089000,15127000,15232000,15392000,15332000,15360000,15456000,15513000
7664,m.nakyejwe,33555000,33590000,33715000,33681000,33683000,33786000,33837000,33975000,33999000,34112000
7665,l.grasso,16489000,16559000,16574000,16711000,16696000,16842000,16886000,16847000,16924000,16961000
7666,v.sserugo,16694000,16680000,16669000,16739000,16884000,16944000,17037000,17043000,17181000,17286000
7667,c.shevchenko,14312000,14281000,14337000,14433000,14448000,14493000,14554000,14482000,14661000,14586000
7668,g.rossi,24911000,24903000,24930000,25045000,24986000,25091000,25139000,25211000,25289000,25265000
7669,r.amash,22152000,22193000,22178000,22176000,22344000,22427000,22384000,22482000,22549000,22523000
7670,r.ayikoru,14057000,14082000,14100000,14077000,14179000,14219000,14353000,14355000,14323000,14433000
7671,d.law,10849000,10883000,10970000,10974000,11036000,11043000,11153000,11264000,11313000,11359000
7672,f.ainembabazi,30438000,30500000,30609000,30666000,30714000,30752000,30863000,30937000,30924000,31015000
7673,j.mugenyi,20728000,20887000,20903000,21010000,21074000,21027000,21048000,21058000,21139000,21208000
7674,m.korugyendo,27307000,27446000,27413000,27563000,27607000,27519000,27729000,27798000,27818000,27882000
7675,r.kabuye,25502000,25577000,25636000,25621000,25736000,25793000,25829000,25824000,25934000,25997000
7676,h.shuaibu,34447000,34518000,34609000,34648000,34714000,34676000,34859000,34902000,34912000,34947000
7677,j.binhashim,24401000,24482000,24486000,24484000,24450000,24571000,24625000,24606000,24682000,24709000
7678,w.daan,28759000,28711000,28913000,29004000,28941000,29074000,29152000,29110000,29198000,29133000
7679,u.oyella,23199000,23231000,23371000,23309000,23319000,23426000,23562000,23649000,23702000,23716000
7680,m.naluwooza,19169000,19092000,19210000,19307000,19348000,19414000,19443000,19628000,19575000,19763000
7681,v.abu,13065000,13225000,13200000,13361000,13312000,13398000,13425000,13569000,13455000,13570000
7682,t.sinaga,17963000,17940000,18107000,18070000,18100000,18153000,18161000,18236000,18301000,18274000
7683,e.odeke,6221000,6238000,6335000,6457000,6515000,6553000,6635000,6683000,6648000,6772000
7684,j.ayebare,16341000,16477000,16571000,16609000,16574000,16624000,16594000,16727000,16657000,16682000
7685,l.wilson,20688000,20771000,20779000,20830000,20877000,20959000,21057000,21121000,21114000,21125000
7686,m.lunkuse,15798000,15911000,15956000,15966000,16109000,16157000,16244000,16149000,16239000,16298000
7687,c.busingye,21930000,21865000,21980000,21951000,22048000,22099000,22158000,22249000,22298000,22331000
7688,m.takata,31153000,31303000,31193000,31237000,31336000,31434000,31503000,31557000,31575000,31653000
7689,a.nilsen,3692000,3700000,3860000,3901000,3949000,4018000,4036000,4146000,4215000,4155000
7690,v.nazziwa,19328000,19290000,19367000,19433000,19471000,19491000,19582000,19587000,19687000,19705000
7691,z.acidri,23461000,23573000,23597000,23643000,23707000,23645000,23783000,23704000,23894000,23903000
7692,z.madsen,19681000,19742000,19702000,19755000,19851000,19879000,19995000,19910000,19966000,20078000
7693,i.hsieh,9085000,9198000,9211000,9242000,9308000,9399000,9466000,9537000,9518000,9632000
7694,o.aboagye,27296000,27209000,27237000,27281000,27408000,27387000,27444000,27630000,27507000,27495000
7695,p.peh,17704000,17818000,17727000,17875000,17821000,17889000,18006000,18021000,18208000,18159000
7696,i.stoica,19795000,19819000,19970000,19982000,19952000,20096000,20147000,20182000,20206000,20391000
7697,m.mansouri,10232000,10229000,10240000,10277000,10342000,10329000,10344000,10350000,10428000,10463000
7698,k.binali,22518000,22548000,22690000,22658000,22749000,22769000,22829000,22874000,22886000,22981000
7699,l.ndyanabo,4131000,4270000,4297000,4379000,4361000,4455000,4596000,4708000,4711000,4726000
7700,p.susanto,12636000,12607000,12617000,12731000,12775000,12874000,12761000,12968000,13036000,13003000
7701,u.nafula,12884000,12909000,12971000,12927000,12927000,13047000,13035000,13105000,13167000,13271000
7702,w.abeja,16329000,16342000,16453000,16550000,16672000,16603000,16653000,16706000,16632000,16721000
7703,g.kyobutungi,19359000,19386000,19473000,19519000,19601000,19578000,19660000,19695000,19657000,19851000
7704,h.gaillard,15053000,15103000,15147000,15211000,15266000,15285000,15309000,15344000,15352000,15484000
7705,m.opoku,4677000,4765000,4833000,4768000,4870000,4866000,4815000,4866000,4953000,5035000
7706,y.mukisa,23686000,23826000,23896000,23887000,23966000,23958000,24078000,24143000,24143000,24237000
7707,i.babirye,10092000,10184000,10257000,10248000,10278000,10274000,10431000,10523000,10464000,10554000
7708,x.nankya,30264000,30346000,30288000,30366000,30407000,30505000,30607000,30712000,30830000,30849000
7709,z.gholami,9085000,9210000,9341000,9343000,9295000,9406000,9535000,9547000,9598000,9515000
7710,w.doyle,30633000,30640000,30756000,30834000,30907000,30878000,31013000,31013000,31049000,31036000
7711,d.egger,29574000,29615000,29646000,29764000,29838000,29798000,29935000,29925000,29961000,29981000
7712,j.zacarias,34082000,34115000,34156000,34230000,34342000,34274000,34269000,34391000,34361000,34443000
7713,n.more,24148000,24180000,24294000,24362000,24307000,24393000,24378000,24508000,24505000,24595000
7714,n.nassiri,28095000,28067000,28132000,28219000,28277000,28362000,28343000,28446000,28420000,28571000
7715,k.awuah,25205000,25340000,25363000,25496000,25475000,25505000,25530000,25668000,25638000,25664000
7716,k.kastelic,11692000,11706000,11675000,11847000,11794000,11774000,11841000,11922000,12056000,12030000
7717,v.caputo,20776000,20856000,20972000,20996000,21121000,21142000,21190000,21124000,21151000,21323000
7718,o.balog,14991000,15046000,15073000,15056000,15187000,15263000,15304000,15328000,15387000,15420000
7719,j.ko,11941000,12131000,12207000,12230000,12352000,12365000,12395000,12397000,12481000,12487000
7720,h.chevalier,24292000,24312000,24423000,24373000,24513000,24609000,24574000,24616000,24699000,24694000
7721,m.banda,5798000,5889000,5900000,6073000,6179000,6132000,6253000,6257000,6179000,6224000
7722,e.thembo,27165000,27117000,27180000,27339000,27367000,27488000,27465000,27575000,27619000,27570000
7723,r.giordano,15880000,15860000,16000000,15954000,16089000,16105000,16190000,16324000,16212000,16423000
7724,t.tushemereirwe,31000000,31132000,31137000,31244000,31161000,31306000,31391000,31433000,31452000,31416000
7725,t.jiu,18937000,19037000,19031000,19111000,19246000,19212000,19338000,19349000,19398000,19478000
7726,x.rana,21887000,22026000,22075000,22096000,22277000,22224000,22281000,22347000,22284000,22330000
7727,b.brandt,28762000,28750000,28818000,28951000,28897000,28956000,28986000,29099000,29115000,29227000
7728,p.tsan,17681000,17752000,17744000,17858000,17969000,18056000,18088000,18167000,18182000,18325000
7729,k.santos,25620000,25644000,25639000,25675000,25775000,25773000,25766000,25776000,25903000,25973000
7730,e.majawa,29620000,29607000,29699000,29607000,29777000,29826000,29910000,29937000,29888000,29853000
7731,x.attias,15356000,15276000,15465000,15409000,15500000,15485000,15516000,15505000,15559000,15600000
7732,h.gomo,5570000,5576000,5580000,5691000,5799000,5783000,5857000,5899000,6009000,6070000
7733,a.murata,11608000,11712000,11759000,11875000,11938000,11944000,12192000,12160000,12184000,12289000
7734,j.chi,15360000,15417000,15388000,15564000,15636000,15671000,15713000,15851000,15879000,15892000
7735,p.nakimera,18690000,18817000,18816000,18876000,18787000,18852000,18971000,19069000,19008000,19176000
7736,b.fabbri,13911000,14092000,14057000,14136000,14127000,14233000,14325000,14303000,14417000,14357000
7737,q.naturinda,16083000,16116000,16124000,16246000,16166000,16248000,16359000,16432000,16518000,16578000
7738,b.nemeth,14367000,14493000,14521000,14498000,14557000,14730000,14654000,14791000,14874000,14798000
7739,g.nalwoga,13461000,13494000,13624000,13602000,13689000,13658000,13727000,13828000,13866000,13807000
7740,i.basemera,12192000,12180000,12270000,12284000,12349000,12488000,12440000,12511000,12502000,12645000
7741,o.okamoto,9112000,9031000,9129000,9222000,9234000,9284000,9405000,9495000,9537000,9521000
7742,y.kasozi,17970000,17957000,17922000,18041000,18039000,18105000,18104000,18126000,18261000,18185000
7743,c.nakitto,26479000,26546000,26535000,26646000,26721000,26808000,26848000,26976000,27008000,27020000
7744,d.hara,18583000,18579000,18533000,18741000,18718000,18758000,18866000,18868000,18812000,18879000
7745,h.lo,20747000,20844000,20888000,20859000,20939000,21032000,21095000,21154000,21164000,21254000
7746,i.tng,22263000,22279000,22437000,22540000,22476000,22590000,22611000,22603000,22715000,22806000
7747,l.adikini,23126000,23212000,23245000,23355000,23361000,23438000,23399000,23543000,23533000,23570000
7748,p.halvorsen,26734000,26681000,26782000,26753000,26769000,26837000,26956000,26998000,27031000,27128000
7749,r.orlando,14151000,14261000,14203000,14335000,14357000,14355000,14420000,14519000,14510000,14467000
7750,z.knezevi,5759000,5702000,5715000,5889000,5935000,5905000,5829000,5962000,5906000,6106000
7751,o.zen,11221000,11351000,11379000,11407000,11428000,11340000,11425000,11489000,11609000,11616000
7752,k.lowe,20679000,20672000,20767000,20844000,20870000,20862000,20991000,21029000,21074000,21135000
7753,b.male,5349000,5495000,5443000,5520000,5503000,5662000,5621000,5629000,5830000,5836000
7754,o.rodrigues,20453000,20510000,20613000,20687000,20707000,20712000,20732000,20792000,20754000,20906000
7755,u.nyakaisiki,27664000,27695000,27853000,27894000,27893000,28004000,28027000,28088000,28260000,28295000
7756,g.nalukwago,19772000,19783000,19867000,20006000,20078000,20163000,20262000,20264000,20330000,20445000
7757,i.ajiko,9889000,9986000,10008000,10008000,10080000,10212000,10261000,10249000,10345000,10524000
7758,k.sagal,25472000,25476000,25455000,25521000,25666000,25757000,25817000,25822000,25827000,25911000
7759,a.johannessen,25590000,25597000,25695000,25848000,25951000,25889000,25905000,25954000,26064000,26047000
7760,d.mulumba,15707000,15813000,15920000,15913000,15918000,15975000,15983000,15963000,15946000,16068000
7761,g.berger,35879000,35898000,35970000,35983000,36078000,36050000,36236000,36222000,36212000,36273000
7762,k.kabonesa,17279000,17272000,17445000,17381000,17432000,17390000,17485000,17575000,17482000,17550000
7763,o.szilagyi,12049000,11979000,12102000,12063000,12066000,12205000,12175000,12220000,12280000,12462000
7764,z.zau,16033000,16017000,16009000,16054000,16078000,16094000,16222000,16328000,16357000,16469000
7765,h.david,14729000,14744000,14719000,14771000,14919000,14946000,14995000,15014000,15158000,15066000
7766,g.leone,22028000,22071000,22112000,22248000,22255000,22276000,22277000,22423000,22325000,22433000
7767,s.gutierrez,15788000,15862000,15898000,15981000,15946000,16045000,16169000,16210000,16214000,16428000
7768,a.lalam,14965000,15008000,15040000,15124000,15271000,15404000,15348000,15351000,15494000,15547000
